PATHWAY_URI	DISPLAY_NAME	DIRECT_SUB_PATHWAY_URIS	ALL_SUB_PATHWAY_URIS
http://pathwaycommons.org/pc2/Pathway_d2544d9a737e8e9b3f604d88827b456e	Propanoate metabolism ( Propanoate metabolism ) 		http://pathwaycommons.org/pc2/Pathway_bff326a9463ca5343332244c63727c2f;http://pathwaycommons.org/pc2/Pathway_a238fac92111cec3e77de0f4de9fff5e;http://pathwaycommons.org/pc2/Pathway_0168c17f5abe89075384715a207edb00;http://pathwaycommons.org/pc2/Pathway_3afc39f7a63ff5ec0d6920da1ef6a30e;http://pathwaycommons.org/pc2/Pathway_3de6dcae736dbcaecbff6584dfc245e9;http://pathwaycommons.org/pc2/Pathway_094a2a7924ff4fa3c02fa55c1923cea4;http://pathwaycommons.org/pc2/Pathway_648490f2b48c6ba848d527d7f9b1196e;
http://pathwaycommons.org/pc2/Pathway_249e9985044f081497862f4447c54717	fine motor control		
http://pathwaycommons.org/pc2/Pathway_ec1bde20a984890141ad75f31a6e6882	JNK cascade ( IL-1 signaling pathway (through JNK cascade) ) 		
http://pathwaycommons.org/pc2/Pathway_1c7182403d894ab821e9c41399cf460f	IL8- and CXCR1-mediated signaling events		http://pathwaycommons.org/pc2/Pathway_79c5e53f82d36c53bc628971c5453c17;http://pathwaycommons.org/pc2/Pathway_732e968fa9c596a8940d7430b3976201;http://pathwaycommons.org/pc2/Pathway_073e580e9e5b9cdbf1f5a263de70be28;http://pathwaycommons.org/pc2/Pathway_06ac699c051e37b1e6e6e7a2a2b5453c;http://pathwaycommons.org/pc2/Pathway_6cb77ffd612391c3f7db183e1a33c63e;http://pathwaycommons.org/pc2/Pathway_726ea52b343d01fc6bb8371a8256e84a;http://pathwaycommons.org/pc2/Pathway_54a60ba46fed7caa7cd28a53d92ec933;http://pathwaycommons.org/pc2/Pathway_d722fda7caea327a65554509149a6e16;
http://pathwaycommons.org/pc2/Pathway_16284f0535e99924b19f54e7ade4ae9a	BMP2 signaling pathway(through TAK1) ( BMP2 signaling(through TAK1) ) 		http://pathwaycommons.org/pc2/Pathway_5227a4f64dce4e6646ba8039489b2c6a;
http://pathwaycommons.org/pc2/Pathway_79ac4d5edd39e6537cf004f521034e8c	Morphine inhibition of Mu-type opioid receptor		
http://pathwaycommons.org/pc2/Pathway_ffb3ad35d6b7a38807b4dbdc4cf22855	Incorporation into DNA and RNA		
http://pathwaycommons.org/pc2/Pathway_21de8df0af702462409c19b0d4c7269f	positive regulation of muscle contraction		
http://pathwaycommons.org/pc2/Pathway_055027c617c9b2a0fbfe7b17f6ebefb4	Intestinal Microflora		
http://pathwaycommons.org/pc2/Pathway_e34303959f429a16a7c39a6283fea93e	pyrimidine ribonucleotides de novo biosynthesis		
http://pathwaycommons.org/pc2/Pathway_d5bcb03009435c2e32e5faa85cb0909d	Notch		
http://identifiers.org/reactome/R-HSA-5099900	WNT5A-dependent internalization of FZD4		
http://pathwaycommons.org/pc2/Pathway_c802330f2d2865a751587cbc1734febf	Glypican 1 network		http://pathwaycommons.org/pc2/Pathway_a54725bfaaa9ed222524b92e06fdb9e0;http://pathwaycommons.org/pc2/Pathway_fd51583e4e1afbc5160b9f974e4ba074;http://pathwaycommons.org/pc2/Pathway_d337e7a328dbe5803d83f5cc92424488;http://pathwaycommons.org/pc2/Pathway_bd87b2cfb5e2a322b8d4156a6752183c;http://pathwaycommons.org/pc2/Pathway_fbb5cf377dd743b2ab530ea92005476b;http://pathwaycommons.org/pc2/Pathway_a0bddbd65616a1364946a52c50492811;
http://pathwaycommons.org/pc2/Pathway_4f46309bb4b25afc7fcb826d76442d12	IKK-NF-kappaB cascade ( B cell receptor signaling ) 		
http://pathwaycommons.org/pc2/Pathway_6527d7394e28f2872f640f623f877b35	CD28 signaling ( CD4 T cell receptor signaling ) 		
http://pathwaycommons.org/pc2/Pathway_53d9c9581cbc8dbd71bf8a2e093c5afd	D-Fructose 1-phosphate = Dihydroxy-acetone phosphate + D-Glyceraldehyde ( Fructose and Mannose metabolism ) 		
http://pathwaycommons.org/pc2/Pathway_065f4b85c10b59ef87ae210747806708	interleukin-1 receptor activity		
http://pathwaycommons.org/pc2/Pathway_fbb5cf377dd743b2ab530ea92005476b	fibroblast growth factor receptor signaling pathway		
http://pathwaycommons.org/pc2/Pathway_2e6b97d7c7c21b8b588270fb0c0a1645	Survival Apoptosis cell migration		
http://pathwaycommons.org/pc2/Pathway_aa14c092bc2f9c65e75b2a84a9f20cca	Tiaprofenic acid inhibition of Prostaglandin G/H synthase 1		
http://pathwaycommons.org/pc2/Pathway_147088a47ea26900eba7b2a4d4e08744	EPO signaling pathway		http://pathwaycommons.org/pc2/Pathway_0ff5f8499935f8d6f51d6a7d130a8654;http://pathwaycommons.org/pc2/Pathway_ac3b873c7731109ba991d4b3976e6b1b;http://pathwaycommons.org/pc2/Pathway_65adda47eb579c7e37d3b89cf267fcb1;
http://identifiers.org/reactome/R-HSA-2470946	Cohesin Loading onto Chromatin		
http://pathwaycommons.org/pc2/Pathway_ab4f47feb23e5475b755a115d3cbe174	TGF-beta_super_family_signaling_pathway(canonical) ( TGF-beta_BMP Diagram(MolecularVariation) ) 		
http://identifiers.org/wikipathways/WP690/fa8dc	Glycolysis		
http://pathwaycommons.org/pc2/Pathway_8e7eb48fa7f7eb2341ea3a471e81af0c	Alendronic acid inhibition of Farnesyl pyrophosphate synthase		
http://pathwaycommons.org/pc2/Pathway_b6c2fa43f561c35f56e13609d56376bc	Uridine + Orthophosphate = Uracil + D-Ribose 1-phosphate ( Pyrimidine Nucleotides and Nucleosides metabolism ) 		
http://pathwaycommons.org/pc2/Pathway_e499f0cae3261d47abb1ecd1d8423bb7	Gene expression of Btl by PntP2 ( FGF signaling pathway (D. melanogaster) ) 		
http://pathwaycommons.org/pc2/Pathway_b0de96fe89555915a7277579b6fad908	Acebutolol Activation of Beta-1 adrenergic receptor		
http://identifiers.org/reactome/R-HSA-5652084	Fructose metabolism	http://identifiers.org/reactome/R-HSA-5652227;http://identifiers.org/reactome/R-HSA-70350;	http://identifiers.org/reactome/R-HSA-5652227;http://identifiers.org/reactome/R-HSA-70350;
http://identifiers.org/reactome/R-HSA-5652227	Fructose biosynthesis		
http://pathwaycommons.org/pc2/Pathway_a5cc763c6cc514aa474ec4fa153b77bb	Methadone inhibition of Glutamate receptor ionotropic		
http://pathwaycommons.org/pc2/Pathway_f3da529be8572e9e5421b0fa12b7b0c6	JNK cascade ( IL-1 signaling pathway (through JNK cascade) ) 		
http://pathwaycommons.org/pc2/Pathway_aa08251ce1428f76f6f6701ab18144cf	KitReceptor		
http://pathwaycommons.org/pc2/Pathway_a39ec65103a224059bdf7f0e6d53066d	alanine biosynthesis III		
http://pathwaycommons.org/pc2/Pathway_bec6304848177327bdbca98e0618a566	determination of left/right symmetry		
http://pathwaycommons.org/pc2/Pathway_a5d971393dc6c74d8b63fc59fccf8da3	D-Sedoheptulose 7-phosphate + D-Glyceraldehyde 3-phosphate = D-Erythrose 4-phosphate + D-Fructose 6-phosphate ( Pentose phosphate cycle ) 		
http://pathwaycommons.org/pc2/Pathway_75d655826503e134c20309f838e2068b	alanine degradation III		
http://pathwaycommons.org/pc2/Pathway_d8a45ecd5d616e5904a5c4c8f82900ee	IL3		
http://pathwaycommons.org/pc2/Pathway_b332f372826204b0bfdfd48846f1e8fb	liver development		
http://pathwaycommons.org/pc2/Pathway_d9b0af07e11da171a32419f39051068f	regulation of target gene expression by NF-kB ( Toll-like receptor signaling pathway (trough NF-kappaB) ) 		
http://identifiers.org/reactome/R-HSA-5651801	PCNA-Dependent Long Patch Base Excision Repair		
http://pathwaycommons.org/pc2/Pathway_e75167e0a338fb2b67d0a737c7d73ae8	Aurora C signaling		http://pathwaycommons.org/pc2/Pathway_a45c107c176687a7ce1b49e566b393a9;http://pathwaycommons.org/pc2/Pathway_bb70c480f52bee8165cebf000c0f626e;http://pathwaycommons.org/pc2/Pathway_4e9f51c426e0c84cfa83a8128e96a8bd;
http://pathwaycommons.org/pc2/Pathway_7fe8d85ba01264972409f1fcf7e5c3a3	DNA methylation		
http://identifiers.org/reactome/R-HSA-2197563	NOTCH2 intracellular domain regulates transcription		
http://pathwaycommons.org/pc2/Pathway_b2e6d10a58e32448b09c03a64cf2916a	2-Oxo-glutaric acid + L-Phenylalanine = L-Glutamic acid + Phenyl-pyruvic acid ( Phenylalanine degradation ) 		
http://pathwaycommons.org/pc2/Pathway_221899a085ab5f8b3ff632a357a7add3	ATP metabolic process		
http://pathwaycommons.org/pc2/Pathway_577a7ec0e1514abf5f401347f01be0fb	Drug inhibition of Sodium channel protein type 5 subunit alpha		
http://pathwaycommons.org/pc2/Pathway_c06181d3662f209f3aa966ddf0a5a80f	2 Acetyl-CoA = CoA + Acetoacetyl-CoA ( Pyruvate metabolism ) 		
http://pathwaycommons.org/pc2/Pathway_76ad479cbe79c114c96ef938d766ed27	Inhibition of Voltage-gated rapidly activating transient outward delayed rectifying potassium channel (IKto)		
http://pathwaycommons.org/pc2/Pathway_c1ce78362a1f3fe9267729619d9b889b	telencephalon oligodendrocyte cell migration		
http://pathwaycommons.org/pc2/Pathway_75bd92862d717c0f57b7e8265d0140cb	response to stress		
http://identifiers.org/reactome/R-HSA-5654699	SHC-mediated cascade:FGFR2		
http://identifiers.org/reactome/R-HSA-5654693	FRS-mediated FGFR1 signaling		
http://identifiers.org/reactome/R-HSA-5654696	Downstream signaling of activated FGFR2	http://identifiers.org/reactome/R-HSA-5654221;http://identifiers.org/reactome/R-HSA-5654695;http://identifiers.org/reactome/R-HSA-5654699;http://identifiers.org/reactome/R-HSA-5654700;	http://identifiers.org/reactome/R-HSA-5654221;http://identifiers.org/reactome/R-HSA-5654695;http://identifiers.org/reactome/R-HSA-5654699;http://identifiers.org/reactome/R-HSA-5654700;
http://identifiers.org/reactome/R-HSA-5654695	PI-3K cascade:FGFR2		
http://identifiers.org/reactome/R-HSA-5654687	Downstream signaling of activated FGFR1	http://identifiers.org/reactome/R-HSA-5654693;http://identifiers.org/reactome/R-HSA-5654688;http://identifiers.org/reactome/R-HSA-5654689;http://identifiers.org/reactome/R-HSA-5654219;	http://identifiers.org/reactome/R-HSA-5654693;http://identifiers.org/reactome/R-HSA-5654688;http://identifiers.org/reactome/R-HSA-5654689;http://identifiers.org/reactome/R-HSA-5654219;
http://identifiers.org/reactome/R-HSA-5654689	PI-3K cascade:FGFR1		
http://identifiers.org/reactome/R-HSA-5654688	SHC-mediated cascade:FGFR1		
http://identifiers.org/reactome/R-HSA-5654700	FRS-mediated FGFR2 signaling		
http://identifiers.org/reactome/R-HSA-5654738	Signaling by FGFR2	http://identifiers.org/reactome/R-HSA-5654727;http://identifiers.org/reactome/R-HSA-6803529;http://identifiers.org/reactome/R-HSA-5654696;http://identifiers.org/reactome/R-HSA-190241;	http://identifiers.org/reactome/R-HSA-5654727;http://identifiers.org/reactome/R-HSA-6803529;http://identifiers.org/reactome/R-HSA-1295596;http://identifiers.org/reactome/R-HSA-5654221;http://identifiers.org/reactome/R-HSA-5654695;http://identifiers.org/reactome/R-HSA-5654696;http://identifiers.org/reactome/R-HSA-5654699;http://identifiers.org/reactome/R-HSA-190241;http://identifiers.org/reactome/R-HSA-5654700;http://identifiers.org/reactome/R-HSA-190375;http://identifiers.org/reactome/R-HSA-190377;
http://identifiers.org/reactome/R-HSA-5654736	Signaling by FGFR1	http://identifiers.org/reactome/R-HSA-5658623;http://identifiers.org/reactome/R-HSA-5654687;http://identifiers.org/reactome/R-HSA-190242;http://identifiers.org/reactome/R-HSA-5654726;	http://identifiers.org/reactome/R-HSA-5654693;http://identifiers.org/reactome/R-HSA-1295596;http://identifiers.org/reactome/R-HSA-5658623;http://identifiers.org/reactome/R-HSA-190370;http://identifiers.org/reactome/R-HSA-5654687;http://identifiers.org/reactome/R-HSA-5654688;http://identifiers.org/reactome/R-HSA-5654689;http://identifiers.org/reactome/R-HSA-190373;http://identifiers.org/reactome/R-HSA-190242;http://identifiers.org/reactome/R-HSA-190374;http://identifiers.org/reactome/R-HSA-5654219;http://identifiers.org/reactome/R-HSA-5654726;
http://identifiers.org/reactome/R-HSA-5654741	Signaling by FGFR3	http://identifiers.org/reactome/R-HSA-5654708;http://identifiers.org/reactome/R-HSA-190239;http://identifiers.org/reactome/R-HSA-5654732;	http://identifiers.org/reactome/R-HSA-5654706;http://identifiers.org/reactome/R-HSA-5654708;http://identifiers.org/reactome/R-HSA-190239;http://identifiers.org/reactome/R-HSA-1295596;http://identifiers.org/reactome/R-HSA-190371;http://identifiers.org/reactome/R-HSA-5654710;http://identifiers.org/reactome/R-HSA-190372;http://identifiers.org/reactome/R-HSA-5654732;http://identifiers.org/reactome/R-HSA-5654227;http://identifiers.org/reactome/R-HSA-5654704;
http://identifiers.org/reactome/R-HSA-5654743	Signaling by FGFR4	http://identifiers.org/reactome/R-HSA-5654716;http://identifiers.org/reactome/R-HSA-5654733;http://identifiers.org/reactome/R-HSA-190322;	http://identifiers.org/reactome/R-HSA-5654716;http://identifiers.org/reactome/R-HSA-5654719;http://identifiers.org/reactome/R-HSA-1295596;http://identifiers.org/reactome/R-HSA-1307965;http://identifiers.org/reactome/R-HSA-5654720;http://identifiers.org/reactome/R-HSA-5654733;http://identifiers.org/reactome/R-HSA-5654712;http://identifiers.org/reactome/R-HSA-5654228;http://identifiers.org/reactome/R-HSA-190322;
http://identifiers.org/reactome/R-HSA-5654727	Negative regulation of FGFR2 signaling	http://identifiers.org/reactome/R-HSA-1295596;	http://identifiers.org/reactome/R-HSA-1295596;
http://identifiers.org/reactome/R-HSA-5654726	Negative regulation of FGFR1 signaling	http://identifiers.org/reactome/R-HSA-1295596;	http://identifiers.org/reactome/R-HSA-1295596;
http://identifiers.org/reactome/R-HSA-5654733	Negative regulation of FGFR4 signaling	http://identifiers.org/reactome/R-HSA-1295596;	http://identifiers.org/reactome/R-HSA-1295596;
http://identifiers.org/reactome/R-HSA-5654732	Negative regulation of FGFR3 signaling	http://identifiers.org/reactome/R-HSA-1295596;	http://identifiers.org/reactome/R-HSA-1295596;
http://identifiers.org/reactome/R-HSA-5654716	Downstream signaling of activated FGFR4	http://identifiers.org/reactome/R-HSA-5654719;http://identifiers.org/reactome/R-HSA-5654720;http://identifiers.org/reactome/R-HSA-5654228;http://identifiers.org/reactome/R-HSA-5654712;	http://identifiers.org/reactome/R-HSA-5654719;http://identifiers.org/reactome/R-HSA-5654720;http://identifiers.org/reactome/R-HSA-5654712;http://identifiers.org/reactome/R-HSA-5654228;
http://identifiers.org/reactome/R-HSA-5654719	SHC-mediated cascade:FGFR4		
http://identifiers.org/reactome/R-HSA-5654712	FRS-mediated FGFR4 signaling		
http://identifiers.org/reactome/R-HSA-5654720	PI-3K cascade:FGFR4		
http://identifiers.org/reactome/R-HSA-5654706	FRS-mediated FGFR3 signaling		
http://identifiers.org/reactome/R-HSA-5654708	Downstream signaling of activated FGFR3	http://identifiers.org/reactome/R-HSA-5654706;http://identifiers.org/reactome/R-HSA-5654710;http://identifiers.org/reactome/R-HSA-5654227;http://identifiers.org/reactome/R-HSA-5654704;	http://identifiers.org/reactome/R-HSA-5654706;http://identifiers.org/reactome/R-HSA-5654710;http://identifiers.org/reactome/R-HSA-5654227;http://identifiers.org/reactome/R-HSA-5654704;
http://identifiers.org/reactome/R-HSA-5654704	SHC-mediated cascade:FGFR3		
http://identifiers.org/reactome/R-HSA-5654710	PI-3K cascade:FGFR3		
http://pathwaycommons.org/pc2/Pathway_ccd88d5edaf7c480869a909d6183a146	Glycine and Serine metabolism ( Glycine and Serine metabolism ) 		http://pathwaycommons.org/pc2/Pathway_c31e9c01072263216407eae60874a57e;http://pathwaycommons.org/pc2/Pathway_306fa90e1556f2b5f6d97bd5d96db0c7;http://pathwaycommons.org/pc2/Pathway_3a30881530ba14f910270db7d5911089;http://pathwaycommons.org/pc2/Pathway_deb8fbb3943438a72345a2d877e954d0;http://pathwaycommons.org/pc2/Pathway_93a14f9257098e0e1e6d402911a43afa;http://pathwaycommons.org/pc2/Pathway_56237bf814339d89789d009ffe554278;http://pathwaycommons.org/pc2/Pathway_9d29355e915f2ef4ed3f305895220ca5;http://pathwaycommons.org/pc2/Pathway_cfbfdfefd2947e2aafb6acda1cbfd6a6;
http://pathwaycommons.org/pc2/Pathway_92ef3cc474b156f32ccdc05727c2f748	Oxaprozin inhibition of Prostaglandin G/H synthase 1		
http://pathwaycommons.org/pc2/Pathway_49bd6c7d1c8c0c2e2799519521844dc9	Hepatotoxicity		
http://pathwaycommons.org/pc2/Pathway_d6781448892a0234ab46317d0a04cb19	inositol pyrophosphates biosynthesis		
http://pathwaycommons.org/pc2/Pathway_e5a92de9b6da15c2511a75eeae0aec09	2 Acetyl-CoA = CoA + Acetoacetyl-CoA ( Butanoate metabolism ) 		
http://pathwaycommons.org/pc2/Pathway_a01ecb06345e202458c7a7c3e83fdc8f	Olmesartan inhibition of Type-1 angiotensin II receptor 		
http://pathwaycommons.org/pc2/Pathway_3f2d207ea8d32011aea3fbe2cbbd20de	Gene transcription		
http://identifiers.org/reactome/R-HSA-5654219	Phospholipase C-mediated cascade: FGFR1		
http://identifiers.org/reactome/R-HSA-5654227	Phospholipase C-mediated cascade; FGFR3		
http://identifiers.org/reactome/R-HSA-5654221	Phospholipase C-mediated cascade; FGFR2		
http://identifiers.org/reactome/R-HSA-5654228	Phospholipase C-mediated cascade; FGFR4		
http://pathwaycommons.org/pc2/Pathway_a0a58acd90b084da725f79d027b81550	Tolmetin inhibition of Prostaglandin G/H synthase 1		
http://pathwaycommons.org/pc2/Pathway_4e8d4814967203e79f04c55c978a9e00	fatty acid alpha-oxidation III		
http://pathwaycommons.org/pc2/Pathway_1fd028cc51b5da114da4f64b80aeb03d	Carotenoid biosynthesis		
http://pathwaycommons.org/pc2/Pathway_20ccbfd12bf1869f65fc554297640a1b	Irbesartan inhibition of Type-1 angiotensin II receptor 		
http://pathwaycommons.org/pc2/Pathway_bbd905ab2f6f5cdac224023bb85fd789	glutamate degradation III (via 4-aminobutyrate)		
http://pathwaycommons.org/pc2/Pathway_5818954f9a0afc424fb665d243c1faa9	Bopindolol Activation of Beta-1 adrenergic receptor		
http://identifiers.org/reactome/R-HSA-2473224	Antagonism of Activin by Follistatin		
http://pathwaycommons.org/pc2/Pathway_78c1a86e97b8823afd57833065c64f65	C-MYC pathway		http://pathwaycommons.org/pc2/Pathway_75bd92862d717c0f57b7e8265d0140cb;
http://pathwaycommons.org/pc2/Pathway_9251aec2456d2edf5bb2082937d1ab04	Pro-B-Lymphocyte		
http://identifiers.org/reactome/R-HSA-4570464	SUMOylation of RNA binding proteins		
http://identifiers.org/reactome/R-HSA-5653656	Vesicle-mediated transport	http://identifiers.org/reactome/R-HSA-199991;http://identifiers.org/reactome/R-HSA-2173782;	http://identifiers.org/reactome/R-HSA-199991;http://identifiers.org/reactome/R-HSA-199992;http://identifiers.org/reactome/R-HSA-3000497;http://identifiers.org/reactome/R-HSA-157858;http://identifiers.org/reactome/R-HSA-199977;http://identifiers.org/reactome/R-HSA-196025;http://identifiers.org/reactome/R-HSA-191650;http://identifiers.org/reactome/R-HSA-6811438;http://identifiers.org/reactome/R-HSA-6811436;http://identifiers.org/reactome/R-HSA-190861;http://identifiers.org/reactome/R-HSA-190840;http://identifiers.org/reactome/R-HSA-6811434;http://identifiers.org/reactome/R-HSA-421837;http://identifiers.org/reactome/R-HSA-1445148;http://identifiers.org/reactome/R-HSA-8854214;http://identifiers.org/reactome/R-HSA-190704;http://identifiers.org/reactome/R-HSA-190827;http://identifiers.org/reactome/R-HSA-190828;http://identifiers.org/reactome/R-HSA-917729;http://identifiers.org/reactome/R-HSA-3000471;http://identifiers.org/reactome/R-HSA-204005;http://identifiers.org/reactome/R-HSA-6807878;http://identifiers.org/reactome/R-HSA-432722;http://identifiers.org/reactome/R-HSA-432720;http://identifiers.org/reactome/R-HSA-190872;http://identifiers.org/reactome/R-HSA-8876198;http://identifiers.org/reactome/R-HSA-8856825;http://identifiers.org/reactome/R-HSA-190873;http://identifiers.org/reactome/R-HSA-6811442;http://identifiers.org/reactome/R-HSA-5694530;http://identifiers.org/reactome/R-HSA-6811440;http://identifiers.org/reactome/R-HSA-191647;http://identifiers.org/reactome/R-HSA-2168880;http://identifiers.org/reactome/R-HSA-8856688;http://identifiers.org/reactome/R-HSA-3000484;http://identifiers.org/reactome/R-HSA-2173782;http://identifiers.org/reactome/R-HSA-3000480;http://identifiers.org/reactome/R-HSA-8856828;
